photo_filename,width,height,class,xmin,ymin,xmax,ymax
chicago_1547364432338212602_20170628.jpg,640,640,Nike,297,485,371,514
chicago_1547394289439750620_20170628.jpg,1080,1350,Nike,239,910,798,1207
chicago_1547722377285566155_20170629.jpg,1080,1080,Nike,859,54,1029,118
chicago_1547874100217825833_20170629.jpg,480,480,Nike,117,328,148,361
chicago_1548784826768002305_20170630.jpg,1080,1080,Nike,367,542,496,599
chicago_1549008984996631372_20170701.jpg,640,640,Nike,175,297,325,397
chicago_1550809038539157588_20170703.jpg,1080,1080,Nike,481,308,549,367
chicago_1551574962372662885_20170704.jpg,1080,1080,Nike,861,52,1021,129
chicago_1551924708689550335_20170705.jpg,1080,1076,Nike,605,903,692,952
chicago_1551955256258503371_20170705.jpg,1080,1080,Nike,449,190,647,284
chicago_1552325407914331563_20170705.jpg,750,750,Nike,0,456,50,505
chicago_1552326002826144234_20170705.jpg,750,750,Nike,111,435,171,477
chicago_1552384255240331853_20170705.jpg,1080,1080,Nike,646,412,772,575
chicago_1552908021856475676_20170706.jpg,1080,1080,Nike,856,61,1024,131
chicago_1553270104242176627_20170706.jpg,1080,1080,Nike,0,611,101,683
chicago_1554065635340120065_20170708.jpg,640,415,Nike,244,310,319,343
chicago_1554095288564593344_20170708.jpg,1080,1080,Nike,859,59,1024,131
chicago_1554382007933132849_20170708.jpg,1080,1080,Nike,861,55,1023,119
chicago_1554385924565285025_20170708.jpg,1080,720,Nike,269,590,707,701
chicago_1554799995190728603_20170709.jpg,1080,1080,Nike,857,60,1022,131
chicago_1554869490502771532_20170709.jpg,1080,1080,Nike,269,795,761,977
chicago_1555132845456910892_20170709.jpg,1080,1080,Nike,1003,926,1077,1015
chicago_1555168415780910340_20170709.jpg,640,640,Nike,208,393,459,485
chicago_1555195078813058777_20170709.jpg,1080,1349,Nike,92,693,687,948
chicago_1555529908524874334_20170710.jpg,1080,1286,Nike,459,746,564,821
chicago_1555530271414054125_20170710.jpg,750,750,Nike,595,41,710,91
chicago_1556109998256626898_20170710.jpg,1080,1078,Nike,122,573,194,675
chicago_1556244716121973672_20170711.jpg,1080,810,Nike,450,411,572,456
chicago_1556402009712440010_20170711.jpg,1080,1080,Nike,73,749,327,901
chicago_1556784556601039789_20170711.jpg,1080,1080,Nike,442,910,525,984
chicago_1556825813620498700_20170711.jpg,1080,1350,Nike,289,633,466,726
chicago_1556915116619220369_20170712.jpg,1080,1080,Nike,558,770,808,897
chicago_1557290444181540875_20170712.jpg,1080,1350,Nike,435,709,918,889
chicago_1557434781766057052_20170712.jpg,750,750,Nike,594,40,714,94
chicago_1557755638783997045_20170713.jpg,1080,1080,Nike,497,999,614,1056
chicago_1557755742759536780_20170713.jpg,1080,1080,Nike,14,114,113,187
chicago_1557995656539159707_20170713.jpg,1080,1074,Nike,141,757,235,843
chicago_1558045114537248462_20170713.jpg,750,750,Nike,595,44,710,93
chicago_1558140305559888021_20170713.jpg,1080,1080,Nike,859,56,1027,120
chicago_1558280752825802878_20170713.jpg,1080,1080,Nike,71,591,163,648
chicago_1559250874882448171_20170715.jpg,1080,1080,Nike,761,300,829,371
chicago_1559321552175079025_20170715.jpg,750,750,Nike,133,137,262,196
chicago_1559590556588548471_20170715.jpg,1080,1029,Nike,40,582,133,636
chicago_1559779912679490975_20170715.jpg,1080,1080,Nike,205,816,267,889
chicago_1559845347822461044_20170716.jpg,1080,1254,Nike,798,1061,879,1146
chicago_1560325625579161368_20170716.jpg,1080,1080,Nike,388,805,450,883
chicago_1560530916013708897_20170717.jpg,1080,1350,Nike,711,24,902,108
chicago_1560919123143623995_20170717.jpg,1080,1080,Nike,674,637,763,691
chicago_1561999507175974551_20170719.jpg,640,640,Nike,510,33,605,72
chicago_1562785520492676302_20170720.jpg,640,640,Nike,204,194,322,281
chicago_1563300742905827482_20170720.jpg,1080,1080,Nike,503,905,600,961
chicago_1563353631133839810_20170720.jpg,640,640,Nike,432,294,502,328
chicago_1565023918330705123_20170723.jpg,1080,1268,Nike,583,874,785,995
chicago_1565222553260422725_20170723.jpg,1080,1080,Nike,393,792,502,848
chicago_1565794165600914623_20170724.jpg,1080,1075,Nike,656,753,799,835
chicago_1566629033994358368_20170725.jpg,1080,800,Nike,629,469,907,604
chicago_1566875271087303348_20170725.jpg,1080,1080,Nike,323,565,629,690
chicago_1566904099579249039_20170725.jpg,1080,1080,Nike,291,737,418,803
chicago_1567774787781344997_20170726.jpg,1080,852,Nike,26,263,680,497
chicago_1568489333128009370_20170727.jpg,1080,675,Nike,842,65,969,141
chicago_1568646078413028236_20170728.jpg,640,640,Nike,445,576,598,639
chicago_1569079976945757225_20170728.jpg,1080,1080,Nike,893,167,1076,248
chicago_1569269852359439229_20170729.jpg,1080,1080,Nike,857,60,1022,130
chicago_1569906098360682655_20170729.jpg,1080,1080,Nike,880,59,1022,120
chicago_1570000932246481862_20170730.jpg,1080,1349,Nike,483,932,614,1046
chicago_1570490407623519872_20170730.jpg,1080,1080,Nike,581,854,711,938
chicago_1571220908453158487_20170731.jpg,1080,720,Nike,626,416,726,457
chicago_1571320084097732799_20170731.jpg,1080,1080,Nike,308,356,404,425
chicago_1615684506408982184_20171001.jpg,1080,1036,Nike,446,263,566,324
chicago_1615848548532089943_20171001.jpg,1080,810,Nike,157,634,219,677
chicago_1615976703358835526_20171001.jpg,1080,905,Nike,55,594,211,679
chicago_1616375837547102928_20171002.jpg,1080,1080,Nike,403,297,564,360
chicago_1616395187542484472_20171002.jpg,750,750,Nike,610,44,711,86
chicago_1616759291884394300_20171002.jpg,1080,1080,Nike,862,54,1026,123
chicago_1617155946148930394_20171003.jpg,1080,1080,Nike,860,54,1024,122
chicago_1617443754926787280_20171003.jpg,1080,810,Nike,379,749,466,790
chicago_1617988363272735447_20171004.jpg,1080,809,Nike,602,661,765,755
chicago_1618480014939814660_20171004.jpg,1080,1350,Nike,533,775,692,952
chicago_1618600720214682665_20171005.jpg,1080,1080,Nike,378,708,531,774
chicago_1619050677808138602_20171005.jpg,1080,810,Nike,485,255,611,307
chicago_1619790213722591485_20171006.jpg,1080,1350,Nike,123,705,397,824
chicago_1619795668079772515_20171006.jpg,1080,810,Nike,147,371,375,451
chicago_1619810174590385139_20171006.jpg,1080,809,Nike,484,319,610,369
chicago_1619825887301935289_20171006.jpg,1080,809,Nike,372,307,543,374
chicago_1619885309583946080_20171006.jpg,1080,720,Nike,261,509,339,564
chicago_1619934447472620210_20171006.jpg,1080,1080,Nike,438,463,559,528
chicago_1619965711555625631_20171007.jpg,1080,1080,Nike,532,258,647,314
chicago_1619969722810810948_20171007.jpg,1080,1080,Nike,35,360,299,461
chicago_1619995141383297577_20171007.jpg,1080,1080,Nike,206,518,345,576
chicago_1620014357444331881_20171007.jpg,1080,1080,Nike,210,371,464,466
chicago_1620025582896885628_20171007.jpg,1080,1080,Nike,420,371,507,432
chicago_1620039523890401445_20171007.jpg,1080,1080,Nike,153,357,381,449
chicago_1620045127748085383_20171007.jpg,1080,809,Nike,304,314,508,388
chicago_1620049435591720070_20171007.jpg,1080,809,Nike,801,636,930,749
chicago_1620082712805235913_20171007.jpg,1080,1080,Nike,395,370,566,435
chicago_1620085712723799124_20171007.jpg,1080,810,Nike,289,398,412,449
chicago_1620127512847179817_20171007.jpg,1080,1080,Nike,753,649,813,716
chicago_1620166636567551807_20171007.jpg,1080,1078,Nike,116,249,251,300
chicago_1620275779975130802_20171007.jpg,1080,829,Nike,342,335,521,413
chicago_1620314307677753185_20171007.jpg,1080,1080,Nike,89,475,247,540
chicago_1620363782939561574_20171007.jpg,1080,1080,Nike,424,613,702,713
chicago_1620410277052747377_20171007.jpg,1080,1074,Nike,0,383,269,477
chicago_1620410704988039380_20171007.jpg,1080,1080,Nike,278,415,571,513
chicago_1620420575292607033_20171007.jpg,1080,1080,Nike,194,402,349,471
chicago_1620450498539426439_20171007.jpg,1080,1080,Nike,132,475,358,555
chicago_1620465915836457211_20171007.jpg,1080,809,Nike,272,387,380,434
chicago_1620480825749211484_20171007.jpg,1080,809,Nike,389,390,512,436
chicago_1620485988885260174_20171007.jpg,1080,849,Nike,332,446,450,490
chicago_1620490898259494362_20171007.jpg,1080,1350,Nike,451,550,639,627
chicago_1620495373221834501_20171007.jpg,1080,964,Nike,438,462,601,530
chicago_1620520791273847087_20171007.jpg,1080,1101,Nike,362,45,665,163
chicago_1620525960343299561_20171007.jpg,1080,1080,Nike,475,153,704,241
chicago_1620535646139920687_20171007.jpg,1080,655,Nike,380,219,522,276
chicago_1620545455125367498_20171007.jpg,1080,1208,Nike,423,729,655,819
chicago_1620550578106308888_20171007.jpg,1080,1080,Nike,106,422,335,511
chicago_1620565718990263030_20171007.jpg,1080,1080,Nike,343,440,490,496
chicago_1620585701785471671_20171007.jpg,1080,1080,Nike,403,65,667,168
chicago_1620590224966897552_20171007.jpg,1080,1350,Nike,15,297,419,443
chicago_1620595030992626722_20171007.jpg,1080,1080,Nike,229,3,611,137
chicago_1620600997942816880_20171007.jpg,640,360,Nike,216,152,245,169
chicago_1620615013922314787_20171007.jpg,1080,1082,Nike,385,647,589,720
chicago_1620620770689314161_20171007.jpg,1080,809,Nike,324,465,435,508
chicago_1620620971890015635_20171007.jpg,640,640,Nike,230,202,364,260
chicago_1620634841153197739_20171007.jpg,1080,810,Nike,186,711,333,754
chicago_1620640189955583732_20171007.jpg,1080,1080,Nike,441,94,702,197
chicago_1620675598781414506_20171007.jpg,1080,1080,Nike,403,192,638,297
chicago_1620681073582954565_20171007.jpg,1080,1080,Nike,434,32,612,106
chicago_1620709807232442825_20171008.jpg,1080,1080,Nike,68,389,308,478
chicago_1620720681778019051_20171008.jpg,1080,1080,Nike,90,429,384,538
chicago_1620725782622046891_20171008.jpg,1080,743,Nike,153,281,293,333
chicago_1620739556934801904_20171008.jpg,1080,810,Nike,308,406,400,442
chicago_1620745643517337588_20171008.jpg,1080,1080,Nike,308,332,550,467
chicago_1620755348784561673_20171008.jpg,750,750,Nike,597,539,640,575
chicago_1620769563690144159_20171008.jpg,1080,1080,Nike,16,432,200,507
chicago_1620794785996422979_20171008.jpg,1080,1080,Nike,108,376,361,474
chicago_1620966122332833275_20171008.jpg,1080,1080,Nike,118,389,335,478
chicago_1620989204527099223_20171008.jpg,1080,1080,Nike,834,134,982,206
chicago_1620997324564243895_20171008.jpg,1080,807,Nike,792,519,891,560
chicago_1621005431500952280_20171008.jpg,1080,863,Nike,636,703,837,787
chicago_1621009831712081272_20171008.jpg,1080,1080,Nike,101,367,291,440
chicago_1621020618337990040_20171008.jpg,1080,1080,Nike,211,469,398,548
chicago_1621059207560639400_20171008.jpg,1080,1075,Nike,354,1009,492,1074
chicago_1621075524694934477_20171008.jpg,1080,1076,Nike,320,1005,423,1063
chicago_1621155888415289419_20171008.jpg,1080,1080,Nike,762,416,861,477
chicago_1621165730727041483_20171008.jpg,1080,1080,Nike,607,556,694,610
chicago_1621255375183535431_20171008.jpg,1080,1350,Nike,945,716,1080,868
chicago_1621290256165066164_20171008.jpg,1080,1080,Nike,468,244,598,301
chicago_1621295825832857374_20171008.jpg,1080,1297,Nike,758,1034,881,1155
chicago_1621300341009418687_20171008.jpg,1080,1080,Nike,821,616,924,682
chicago_1621300732235910509_20171008.jpg,1080,1350,Nike,852,1006,986,1084
chicago_1621330370205053276_20171008.jpg,1080,1080,Nike,861,56,1021,117
chicago_1621345753367868762_20171008.jpg,1080,1080,Nike,67,675,177,730
chicago_1621365486669387115_20171008.jpg,1080,1080,Nike,880,60,1022,117
chicago_1621405699458462588_20171008.jpg,1080,1080,Nike,129,455,212,509
chicago_1621415695592834609_20171009.jpg,1080,1080,Nike,261,164,367,261
chicago_1621474732041090155_20171009.jpg,1080,1080,Nike,173,544,286,612
chicago_1621593455515866548_20171009.jpg,1080,1080,Nike,291,745,470,822
chicago_1621824613942308789_20171009.jpg,1080,1080,Nike,858,60,1021,128
chicago_1622000235819520717_20171009.jpg,1080,1076,Nike,720,829,847,904
chicago_1622149877486168140_20171010.jpg,1080,1080,Nike,259,382,444,453
chicago_1622420930558707144_20171010.jpg,1080,1212,Nike,571,173,1042,353
chicago_1622504517943907536_20171010.jpg,1080,1080,Nike,883,461,967,522
chicago_1622524002106674096_20171010.jpg,1080,1350,Nike,0,546,178,649
chicago_1622645799483695725_20171010.jpg,1080,681,Nike,227,239,378,294
chicago_1622664975331191473_20171010.jpg,1080,1350,Nike,139,1137,250,1223
chicago_1622715707257943932_20171010.jpg,750,750,Nike,449,706,504,744
chicago_1622855916229713157_20171010.jpg,480,480,Nike,268,223,316,245
chicago_1622875805352466951_20171011.jpg,640,640,Nike,301,144,361,177
chicago_1622883962007102580_20171011.jpg,1080,1080,Nike,76,767,251,886
chicago_1623151471385926284_20171011.jpg,1080,718,Nike,237,385,371,479
chicago_1623223470732439675_20171011.jpg,1080,1080,Nike,331,894,432,998
chicago_1623241043935063359_20171011.jpg,1080,1080,Nike,459,725,557,786
chicago_1623454857698966567_20171011.jpg,1080,1350,Nike,311,519,578,815
chicago_1623809798897997176_20171012.jpg,1080,1080,Nike,423,786,554,843
chicago_1623989420015439006_20171012.jpg,1080,1080,Nike,404,651,735,799
chicago_1624320333563561658_20171013.jpg,1080,1219,Nike,368,1009,862,1140
chicago_1624658725767187789_20171013.jpg,1080,717,Nike,711,628,819,670
chicago_1626041470380057352_20171015.jpg,1080,1080,Nike,829,660,921,713
chicago_1627815789292061728_20171017.jpg,1080,810,Nike,410,300,552,360
chicago_1627859686172788825_20171017.jpg,1080,1080,Nike,540,560,709,642
chicago_1628970146670516058_20171019.jpg,1080,809,Nike,0,152,96,195
chicago_1629015212328121260_20171019.jpg,750,750,Nike,593,38,710,92
chicago_1629050399712340205_20171019.jpg,1080,1080,Nike,453,210,655,292
chicago_1629280021531901905_20171019.jpg,1080,1080,Nike,714,812,850,894
chicago_1629860696999577570_20171020.jpg,1080,1080,Nike,577,725,647,801
chicago_1630100797517487361_20171020.jpg,1080,1080,Nike,728,574,812,655
chicago_1630134240757079918_20171021.jpg,750,750,Nike,313,1,444,48
chicago_1630815745633279841_20171021.jpg,1080,718,Nike,436,244,598,320
chicago_1630899739992915008_20171022.jpg,1080,1351,Nike,330,772,511,861
chicago_1631224513508978793_20171022.jpg,1080,718,Nike,866,41,1033,107
chicago_1631455297671257139_20171022.jpg,1080,812,Nike,563,603,644,680
chicago_1631506058085639852_20171022.jpg,1080,607,Nike,146,307,304,381
chicago_1631550536237807595_20171022.jpg,1080,862,Nike,315,673,431,741
chicago_1631915792704894857_20171023.jpg,750,750,Nike,595,42,711,90
chicago_1632180789746435386_20171023.jpg,1080,570,Nike,396,343,500,393
chicago_1633015910796077070_20171025.jpg,1080,1080,Nike,494,575,623,661
chicago_1633075745445473947_20171025.jpg,1080,1089,Nike,631,755,685,812
chicago_1633420599090861679_20171025.jpg,1080,1350,Nike,528,378,583,449
chicago_1633609757703998047_20171025.jpg,1080,1350,Nike,799,613,919,683
chicago_1633835354527917251_20171026.jpg,1080,1350,Nike,759,1064,892,1143
chicago_1634241032266530471_20171026.jpg,1080,1213,Nike,267,254,757,407
chicago_1634279216965230184_20171026.jpg,1080,1080,Nike,383,436,550,529
chicago_1634484586723890106_20171027.jpg,750,745,Nike,205,559,322,667
chicago_1635660598464132034_20171028.jpg,750,750,Nike,1,31,43,97
chicago_1635679706152359189_20171028.jpg,1080,1350,Nike,620,860,809,1006
chicago_1635845508609927687_20171028.jpg,1080,1350,Nike,350,1191,435,1264
chicago_1635845637852798606_20171028.jpg,1080,1350,Nike,27,444,177,543
chicago_1635965171314162094_20171029.jpg,1080,809,Nike,339,620,398,664
chicago_1636329864535971633_20171029.jpg,1080,1080,Nike,536,548,689,666
chicago_1636499079930701414_20171029.jpg,1080,720,Nike,627,344,729,387
chicago_1636570408945126280_20171029.jpg,1080,1084,Nike,291,462,383,522
chicago_1636654870869925853_20171030.jpg,750,750,Nike,40,575,106,616
chicago_1636975659987606463_20171030.jpg,750,750,Nike,595,42,709,90
chicago_1637450663079622106_20171031.jpg,1080,1080,Nike,227,324,439,382
chicago_1637558671524734664_20171031.jpg,1080,1074,Nike,606,462,788,518
chicago_1638418076116559085_20171101.jpg,1080,1080,Nike,773,738,840,788
chicago_1638518629397897435_20171101.jpg,750,750,Nike,16,258,96,302
chicago_1638519137360043351_20171101.jpg,750,750,Nike,15,258,97,302
chicago_1638709654425720512_20171101.jpg,1080,1080,Nike,595,296,658,369
chicago_1638715204621952739_20171101.jpg,1080,809,Nike,631,397,865,543
chicago_1638784344268291598_20171101.jpg,1080,1234,Nike,831,566,939,643
chicago_1641540099210950646_20171105.jpg,1080,778,Nike,1,661,100,708
chicago_1642234664411658879_20171106.jpg,1080,1241,Nike,121,1005,230,1070
chicago_1642254915651181051_20171106.jpg,1080,1350,Nike,427,667,844,953
chicago_1645669722438405387_20171111.jpg,1080,1084,Nike,420,450,678,576
chicago_1646987864192258318_20171113.jpg,1080,1080,Nike,640,879,846,1061
chicago_1647879469303859533_20171114.jpg,750,750,Nike,596,41,708,91
chicago_1647930601083209462_20171114.jpg,1080,1080,Nike,587,63,721,125
chicago_1647935843895476074_20171114.jpg,1080,565,Nike,698,374,770,407
chicago_1648363855430960377_20171115.jpg,1080,715,Nike,336,22,426,63
chicago_1649628490464956836_20171116.jpg,1080,809,Nike,400,609,481,657
chicago_1649734345899151399_20171117.jpg,1080,1350,Nike,619,1122,695,1256
chicago_1650069976897642689_20171117.jpg,750,750,Nike,595,40,712,90
chicago_1651664920888311409_20171119.jpg,1080,1080,Nike,637,519,989,657
chicago_1652235116820775844_20171120.jpg,750,750,Nike,595,43,707,89
chicago_1652325369267362319_20171120.jpg,1080,1350,Nike,432,1087,588,1167
chicago_1652435050603459374_20171120.jpg,1080,810,Nike,39,322,293,448
chicago_1652968178642766665_20171121.jpg,750,750,Nike,593,40,710,91
chicago_1653055973605465144_20171121.jpg,1080,1350,Nike,19,238,1014,602
chicago_1653179571037340855_20171121.jpg,1080,1080,Nike,859,52,1021,121
chicago_1653880045306813284_20171122.jpg,1080,1080,Nike,609,878,798,925
chicago_1654740969831485556_20171123.jpg,1080,1080,Nike,719,69,800,115
chicago_1655244956778225308_20171124.jpg,1080,1080,Nike,880,60,1020,120
chicago_1655499415529632810_20171125.jpg,1080,1080,Nike,719,412,904,482
chicago_1655669032026562462_20171125.jpg,1080,1080,Nike,245,864,453,958
chicago_1656230962144367221_20171126.jpg,1080,1350,Nike,435,725,714,879
chicago_1656774770962507557_20171126.jpg,1080,728,Nike,448,215,677,344
chicago_1656970534086666192_20171127.jpg,750,750,Nike,609,637,651,675
chicago_1657304190709673026_20171127.jpg,750,750,Nike,593,41,712,91
chicago_1659024781527354317_20171129.jpg,1080,1080,Nike,239,610,426,688
chicago_1659113895002175153_20171130.jpg,1080,1350,Nike,748,1238,817,1343
chicago_1659705041475799198_20171130.jpg,1080,1080,Nike,539,573,776,809
chicago_1659739708689611621_20171130.jpg,1080,1080,Nike,731,474,976,701
chicago_1660184442964875131_20171201.jpg,1080,1080,Nike,855,60,1024,130
chicago_1660210584350016038_20171201.jpg,750,750,Nike,597,42,707,90
chicago_1660619275084222549_20171202.jpg,1080,1080,Nike,957,849,1047,913
chicago_1661239569829590957_20171202.jpg,640,640,Nike,371,380,407,445
chicago_1661490440816764871_20171203.jpg,1080,1080,Nike,32,818,196,965
chicago_1662379710019418679_20171204.jpg,750,750,Nike,594,41,710,91
chicago_1662897259082644882_20171205.jpg,1080,1080,Nike,818,815,902,921
chicago_1663112718615711680_20171205.jpg,750,750,Nike,594,40,710,90
chicago_1663244394840419341_20171205.jpg,750,750,Nike,266,232,366,310
chicago_1663404241207057882_20171205.jpg,1080,809,Nike,649,356,850,484
chicago_1663930922746961252_20171206.jpg,750,539,Nike,125,353,247,397
chicago_1664224620376523963_20171207.jpg,1080,1080,Nike,611,752,839,849
chicago_1664929946258090731_20171208.jpg,1080,1080,Nike,27,416,266,507
chicago_1665773553273249410_20171209.jpg,1080,1080,Nike,671,512,851,609
chicago_1666955628819419009_20171210.jpg,1080,1333,Nike,125,537,385,634
chicago_1667534489804618893_20171211.jpg,1080,1080,Nike,357,209,437,273
chicago_1667895088004362756_20171212.jpg,1080,1350,Nike,321,792,469,917
chicago_1667915411386001297_20171212.jpg,1080,1080,Nike,777,962,869,1023
chicago_1668394251139952551_20171212.jpg,1080,1349,Nike,451,401,588,505
chicago_1669014545676585507_20171213.jpg,1080,1080,Nike,498,354,622,428
chicago_1670227422380263407_20171215.jpg,1080,1080,Nike,500,452,612,509
chicago_1670423882522474260_20171215.jpg,1080,1350,Nike,724,781,882,865
chicago_1671625436709125227_20171217.jpg,640,640,Nike,145,285,225,321
chicago_1671980165892480088_20171217.jpg,1080,1080,Nike,859,56,1019,132
chicago_1672391327943603541_20171218.jpg,750,937,Nike,222,818,302,863
chicago_1673257294743524931_20171219.jpg,750,750,Nike,596,42,710,91
chicago_1673989895787792973_20171220.jpg,750,750,Nike,594,41,711,91
chicago_1675154982591945663_20171222.jpg,1080,1080,Nike,355,829,622,931
chicago_1675655819372692298_20171222.jpg,1080,1080,Nike,245,962,408,1079
chicago_1676578624865404809_20171224.jpg,1080,1350,Nike,359,1067,569,1181
chicago_1677030083338184020_20171224.jpg,1080,1349,Nike,466,508,711,656
chicago_1692109156068074948_20180114.jpg,640,464,Nike,225,148,331,228
chicago_1692186021906469412_20180114.jpg,1080,1350,Nike,818,641,913,710
chicago_1693235662134607320_20180116.jpg,1080,1080,Nike,293,935,388,997
chicago_1693254977683721716_20180116.jpg,1080,1350,Nike,38,1038,170,1116
chicago_1693909204275286812_20180117.jpg,1080,1080,Nike,435,951,513,1008
chicago_1694615033219080408_20180118.jpg,1080,1080,Nike,761,891,963,969
chicago_1694760651192201118_20180118.jpg,750,750,Nike,338,623,411,672
chicago_1695356026938845308_20180119.jpg,1080,1080,Nike,796,723,934,816
chicago_1695414243677272292_20180119.jpg,1080,1080,Nike,879,59,1023,120
chicago_1705169319027384924_20180201.jpg,1080,1080,Nike,881,59,1019,118
chicago_1705491076201406091_20180202.jpg,640,640,Nike,390,492,462,526
chicago_1705690691383131623_20180202.jpg,750,750,Nike,86,367,180,465
chicago_1705899308798641841_20180202.jpg,1080,1080,Nike,856,59,1023,132
chicago_1705975612499416655_20180202.jpg,1080,831,Nike,525,565,629,626
chicago_1706275363268437481_20180203.jpg,1080,1350,Nike,101,1223,320,1325
chicago_1706744519078623516_20180203.jpg,1080,1195,Nike,121,958,266,1060
chicago_1707100855804979027_20180204.jpg,1080,681,Nike,163,495,427,621
chicago_1707316697616551049_20180204.jpg,1080,1349,Nike,78,672,244,738
chicago_1707322168834367121_20180204.jpg,1080,1349,Nike,77,650,243,717
chicago_1708052076715960279_20180205.jpg,1080,1080,Nike,861,50,1022,129
chicago_1708331067524878613_20180205.jpg,1080,1350,Nike,636,814,762,912
chicago_1708588943024077681_20180206.jpg,1080,1080,Nike,539,275,630,338
chicago_1710954424832397581_20180209.jpg,1080,1080,Nike,858,59,1018,131
chicago_1711472564578254838_20180210.jpg,1080,1080,Nike,259,959,366,1040
chicago_1711517402495187812_20180210.jpg,1080,1288,Nike,346,375,467,478
chicago_1711663538236618009_20180210.jpg,640,640,Nike,0,545,49,577
chicago_1712470785878943817_20180211.jpg,1080,1019,Nike,681,580,765,631
chicago_1713155800061832635_20180212.jpg,1080,1350,Nike,528,381,649,451
chicago_1714025903603178814_20180213.jpg,1080,1080,Nike,178,939,299,1010
chicago_1714745995353701400_20180214.jpg,1080,1080,Nike,337,867,419,930
chicago_1714920550725518324_20180215.jpg,1080,1080,Nike,364,699,503,758
chicago_1715298823469267511_20180215.jpg,1080,1080,Nike,861,62,1025,130
chicago_1716547181174790815_20180217.jpg,1080,1350,Nike,759,195,898,289
chicago_1716925966167406264_20180217.jpg,1080,1080,Nike,397,364,562,469
chicago_1717100717389877949_20180218.jpg,1080,1266,Nike,551,639,629,698
chicago_1717317998341269105_20180218.jpg,750,750,Nike,375,667,437,720
chicago_1717480496181967225_20180218.jpg,1080,1080,Nike,41,922,445,1079
chicago_1719260163258938480_20180221.jpg,1080,1347,Nike,184,752,386,865
chicago_1719344055596813998_20180221.jpg,1080,1080,Nike,301,833,401,951
chicago_1719755187188705214_20180221.jpg,1080,1080,Nike,209,513,511,648
chicago_1719981103703385907_20180222.jpg,1080,1350,Nike,514,439,683,572
chicago_1720219299525788060_20180222.jpg,1080,1080,Nike,552,385,639,445
chicago_1720342658553447215_20180222.jpg,750,750,Nike,517,212,660,289
chicago_1720496099868130093_20180222.jpg,1080,849,Nike,798,352,1036,443
chicago_1721102258341893483_20180223.jpg,750,750,Nike,595,35,710,80
chicago_1721754135097147428_20180224.jpg,1080,1080,Nike,296,307,397,406
chicago_1721980011815460612_20180224.jpg,1080,809,Nike,305,479,429,555
chicago_1722654806264589419_20180225.jpg,1080,1080,Nike,881,59,1015,118
chicago_1723440976506513927_20180226.jpg,1080,1080,Nike,522,582,668,662
chicago_1723515252647601310_20180226.jpg,1080,1349,Nike,574,1225,691,1331
chicago_1724290837666102487_20180227.jpg,1080,1080,Nike,377,362,449,433
chicago_1725089846664680850_20180301.jpg,1080,1233,Nike,439,364,556,436
chicago_1725189870917032819_20180301.jpg,1080,1349,Nike,457,30,617,97
chicago_1725338217057521675_20180301.jpg,1080,1080,Nike,205,384,313,468
chicago_1725345797146246700_20180301.jpg,750,750,Nike,431,231,632,366
chicago_1726630456994405312_20180303.jpg,1080,1080,Nike,898,451,1071,545
chicago_1727224740412645577_20180303.jpg,1080,1080,Nike,397,707,499,775
chicago_1730729996166435995_20180308.jpg,1080,1142,Nike,455,851,612,915
chicago_1731233693522438098_20180309.jpg,1080,1080,Nike,948,148,1073,221
chicago_1731459908307705896_20180309.jpg,1080,1079,Nike,36,736,217,802
chicago_1731639746207056975_20180310.jpg,1080,1350,Nike,275,1158,431,1279
chicago_1731730872636650670_20180310.jpg,1080,1080,Nike,25,240,133,336
chicago_1731984201894631916_20180310.jpg,1080,1080,Nike,752,936,900,1034
chicago_1732018782387686239_20180310.jpg,640,640,Nike,125,337,203,364
chicago_1732195757228076806_20180310.jpg,750,750,Nike,336,636,408,689
chicago_1732708317736119874_20180311.jpg,1080,1350,Nike,537,378,767,510
chicago_1732744420250784855_20180311.jpg,1080,1080,Nike,877,57,1021,121
chicago_1732795121063215796_20180311.jpg,1080,1079,Nike,753,951,861,1037
chicago_1734039495873389813_20180313.jpg,1080,1080,Nike,424,823,676,963
chicago_1734120263564373087_20180313.jpg,750,750,Nike,257,438,426,562
chicago_1734154628689284109_20180313.jpg,1080,1080,Nike,128,256,318,316
chicago_1734155850598545837_20180313.jpg,1080,1080,Nike,36,917,112,980
chicago_1734590785772282343_20180314.jpg,1080,1080,Nike,882,14,1026,78
chicago_1734619526937399323_20180314.jpg,1080,1080,Nike,452,227,1033,587
chicago_1734637229097249992_20180314.jpg,1080,1350,Nike,680,835,822,921
chicago_1734638706256846522_20180314.jpg,1080,1080,Nike,664,857,729,958
chicago_1735460844258227890_20180315.jpg,1080,1080,Nike,805,940,912,1001
chicago_1735654594578378044_20180315.jpg,1080,720,Nike,824,353,1075,508
chicago_1735719794547466918_20180315.jpg,1080,1350,Nike,552,814,709,932
chicago_1735785864271730503_20180315.jpg,1080,671,Nike,623,108,705,142
chicago_1735959948256291555_20180316.jpg,1080,1350,Nike,999,277,1063,380
chicago_1736083490589489997_20180316.jpg,1080,1080,Nike,306,26,797,381
chicago_1736084298261492569_20180316.jpg,1080,1080,Nike,135,3,729,350
chicago_1736085290088470215_20180316.jpg,1080,1080,Nike,309,28,795,378
chicago_1736085722655473022_20180316.jpg,1080,1080,Nike,135,3,729,350
